id,mac,rssi,timestamp
babecc20-4710-46e5-8db6-2aaef308300f,00:0c:e7:9d:53:e6,-93,09-05-2023 20:05:49
b9bcd468-86f3-452f-acca-e9315eacba77,00:0c:e7:9f:32:bb,-85,09-05-2023 20:19:46
a45cc90b-4dea-49c3-9f7b-b3033b62ee85,00:0c:e7:9f:78:93,-87,09-05-2023 14:27:13
ea4a8670-7767-4398-b7ac-761d02e35d34,00:0c:e7:a7:70:51,-79,09-05-2023 13:37:35
cee4c5b8-51df-4b8c-b3b3-0b85a76110b2,00:0c:e7:a7:70:51,-75,09-05-2023 13:37:36
1cff1e2c-7a96-41ef-992d-7643492b557d,00:0c:e7:a7:bf:f1,-87,09-05-2023 18:47:11
972e55ce-f66f-4607-8970-2436e4c4563e,00:0c:e7:a7:c4:60,-91,09-05-2023 19:00:34
f087e710-94f1-4597-9813-dea0b445ab3d,00:0c:e7:ab:1a:f0,-81,09-05-2023 18:37:04
8efc638f-40a5-499a-bba0-e50fbb3a6c42,00:0c:e7:ae:01:67,-88,09-05-2023 14:38:16
abb4ef95-9453-4b71-8b50-7401cd212c0c,00:0c:e7:ae:1d:bc,-80,09-05-2023 11:24:56
692633be-4a71-4a34-be38-940cbd54ab2a,00:0c:e7:ae:1d:bc,-81,09-05-2023 11:24:56
1323f733-4564-4b94-a4d8-c74ce6585d65,00:0c:e7:af:e6:71,-88,09-05-2023 19:06:08
d702c249-5ad4-40c7-befa-102ece63c752,00:0c:e7:b2:dd:96,-87,09-05-2023 14:54:31
b9cf9557-94b6-48ab-83ea-ba97e51ab8b8,00:0c:e7:b5:b2:f7,-89,09-05-2023 14:15:51
6e6e76eb-e992-440c-912d-028adceda93b,00:0c:e7:b7:2d:85,-84,09-05-2023 18:49:54
60648650-bdae-4576-8a48-0b7b097f7634,00:0c:e7:b9:cb:b8,-72,09-05-2023 13:37:16
b94afb55-1ff2-4d55-a7df-2b444b9a2425,00:0c:e7:b9:cb:b8,-71,09-05-2023 13:37:16
1db6f885-b33f-4643-b27f-16c439d80039,00:0c:e7:b9:cb:b8,-77,09-05-2023 13:37:17
b5f3200d-d641-4d8c-ae4d-b9ca63ea42df,00:0c:e7:b9:cb:b8,-77,09-05-2023 13:37:17
5df01d8e-6bd3-42c9-9974-4c2c7284ea8a,00:0c:e7:bc:53:e3,-89,09-05-2023 20:40:28
1e791ae0-88bb-4992-b58a-75f0a1f382ee,00:0c:e7:bc:bc:9c,-82,09-05-2023 13:35:42
51e69ce4-fa02-4454-91d8-14415ce78af2,00:0c:e7:bc:bc:9c,-80,09-05-2023 13:35:42
4b085fcc-ae02-489d-a4fd-a2118f4a0c49,00:0c:e7:c0:50:36,-79,09-05-2023 12:52:41
45708637-b1ac-47c3-8211-89481f754c42,00:0c:e7:c0:50:36,-80,09-05-2023 12:52:41
ae77e305-4e2e-42cf-b20a-2c7ec8582476,00:0c:e7:c5:ab:ac,-91,09-05-2023 18:36:23
3fdbef00-b844-45df-92ac-7ed20feaf85a,00:0c:e7:c6:65:e0,-89,09-05-2023 13:24:44
7e771c87-a9c5-44fe-9f2e-f1e4b7ccc950,00:0c:e7:c8:2b:68,-90,09-05-2023 14:26:08
ed61cc2b-cfb9-4861-8b48-453053379952,00:0c:e7:c8:2b:68,-86,09-05-2023 14:26:08
46f08ce0-be2f-4a76-8f64-056fa5fe7766,00:0c:e7:c8:ac:0f,-84,09-05-2023 21:05:19
0d8981e5-5b90-4553-847b-3b13f8d8e8fc,00:0c:e7:cc:4c:34,-89,09-05-2023 14:28:16
3217b454-8352-4abc-a894-621f2c2ba39b,00:0c:e7:d0:47:cc,-81,09-05-2023 12:39:41
a98895da-139a-46ed-87d4-018aa1e288da,00:0c:e7:d0:b7:a0,-87,09-05-2023 14:29:18
25fd2dd1-6a7d-4014-9c57-96f097e095e4,00:0c:e7:d0:b7:a0,-87,09-05-2023 14:29:18
9f00f570-e5b4-4c03-a288-8d0d94d7f7e2,00:0c:e7:d2:5b:22,-90,09-05-2023 18:34:33
e5b99175-7746-45f3-bf29-1d4f88eb66c5,00:0c:e7:d9:34:1a,-88,09-05-2023 12:07:36
4a4f6dc5-c355-4198-8fa9-ed5c07099dba,00:0c:e7:da:42:12,-83,09-05-2023 12:47:56
78e11d4d-c017-4df2-9993-3f1e8a268160,00:0c:e7:da:42:12,-90,09-05-2023 12:47:57
b4210c36-2413-4a70-93ff-2304fbd54190,00:0c:e7:e2:6c:d9,-84,09-05-2023 11:22:18
211a3321-5cae-4a61-acb7-b3033f7bb3b8,00:0c:e7:e3:6d:85,-82,09-05-2023 11:25:15
41872e8e-b4ba-4b26-92af-019bbc7ab087,00:0c:e7:eb:b7:87,-90,09-05-2023 18:47:54
6766b2ab-9c64-4680-843d-6a3419eb7e6c,00:0c:e7:eb:b7:87,-89,09-05-2023 18:47:55
4294b3a5-a97b-42ed-921e-9bedff153be5,00:0c:e7:f0:07:52,-86,09-05-2023 09:27:43
bf82bd6e-b490-466c-ba75-b4b8712861b9,00:0c:e7:f1:83:0e,-85,09-05-2023 11:33:06
eff68b67-098d-4ccf-ba88-34ed7617b74d,00:0c:e7:f5:df:a0,-81,09-05-2023 19:13:38
f68907cb-dd23-473e-be37-3208402454cd,00:0c:e7:fb:17:e4,-86,09-05-2023 17:26:37
be0aed0e-7ebb-4458-9a58-1ea780978665,00:12:7b:25:f5:5d,-89,09-05-2023 08:30:27
fd1a113a-a90c-4f68-8000-afd2436ab67f,00:12:7b:25:f5:5d,-84,09-05-2023 08:31:31
1d1c13f9-b371-4503-8e23-b41cd474e7e8,00:12:7b:25:f5:5d,-80,09-05-2023 08:32:22
87a3419b-d8b1-4ffa-9769-2b8253e23183,00:12:7b:25:f5:5d,-88,09-05-2023 08:32:37
f56f0b07-deac-4c59-900b-65cfeb7c2e93,00:12:7b:25:f5:5d,-84,09-05-2023 08:32:37
c05b9598-c546-481d-98e1-ae8f50a49a20,00:12:7b:25:f5:5d,-87,09-05-2023 08:33:11
b330b8bd-899d-4304-ab21-a9364fda02d7,00:12:7b:25:f5:5d,-85,09-05-2023 08:33:43
99507bf1-e12b-42ef-9333-8f6635c625f0,00:12:7b:25:f5:5d,-82,09-05-2023 08:33:43
192fd800-0059-484e-ad40-98ea0f0873c2,00:12:7b:25:f5:5d,-90,09-05-2023 08:34:13
eecb85ed-2b60-4d1a-b8c4-4b7f4da3c456,00:12:7b:25:f5:5d,-85,09-05-2023 08:35:05
23747e89-20d5-4b38-80b1-67a8a9240ae4,00:12:7b:25:f5:5d,-80,09-05-2023 08:35:17
1e374c07-83e9-4772-abea-d60a13cfb62b,00:12:7b:25:f5:5d,-89,09-05-2023 08:35:31
fd520100-d829-444a-9b41-21794ef3f7c5,00:12:7b:25:f5:5d,-88,09-05-2023 08:36:19
53bfc302-5b32-41cc-9d08-e217f2fa4cde,00:12:7b:25:f5:5d,-86,09-05-2023 08:37:07
6c98970a-324f-4b2e-98c6-751fb6510739,00:12:7b:25:f5:5d,-85,09-05-2023 08:37:25
4ac3f29b-8dfc-4a59-a2dc-68968556f421,00:12:7b:25:f5:5d,-81,09-05-2023 08:37:41
c625e015-8119-453f-884c-cdebc45a0c4a,00:12:7b:25:f5:5d,-83,09-05-2023 08:37:41
d30e98fd-94a2-4666-80ad-a7edb05e8238,00:12:7b:25:f5:5d,-89,09-05-2023 08:37:55
ce7b8f88-31b8-448e-a5f5-437c60b31d65,00:12:7b:25:f5:5d,-83,09-05-2023 08:38:15
8f48c84d-5b68-4137-86aa-dbc0910d3cdd,00:12:7b:25:f5:5d,-85,09-05-2023 08:38:46
4baeb5a3-c3e7-43b0-aeb0-ae7e29680d8d,00:12:7b:25:f5:5d,-83,09-05-2023 08:38:47
5312cf1d-6855-4273-a6a9-e1ceacead7a0,00:12:7b:25:f5:5d,-82,09-05-2023 08:39:18
0e887b08-f348-4656-ae7c-bdac09a9a79d,00:12:7b:25:f5:5d,-84,09-05-2023 08:39:51
5b6dd9f1-55d8-4872-a6b7-adc4d00ebc8d,00:12:7b:25:f5:5d,-83,09-05-2023 08:40:13
6f15e25c-172f-4797-a635-e1ca514953aa,00:12:7b:25:f5:5d,-77,09-05-2023 08:40:13
73511902-e6de-4360-bdf5-27002221d069,00:12:7b:25:f5:5d,-87,09-05-2023 08:40:27
4906fade-9b24-42dd-837a-992c27299b51,00:12:7b:25:f5:5d,-89,09-05-2023 08:40:45
b32a0e73-d7e6-42c3-a112-ecc23caac930,00:12:7b:25:f5:5d,-82,09-05-2023 08:40:46
f5ce0bc6-8d73-436c-8859-90151e3fae49,00:12:7b:25:f5:5d,-87,09-05-2023 08:41:49
c9d995ec-ed96-40f0-8222-dc6b4027e199,00:12:7b:25:f5:5d,-87,09-05-2023 08:42:21
f3257115-fff5-41a0-b85f-2faff1b2af68,00:12:7b:25:f5:5d,-83,09-05-2023 08:42:21
0f5a41e4-9cbd-4d8e-9150-a663c5e7f014,00:12:7b:25:f5:5d,-81,09-05-2023 08:43:11
a85125fd-b159-4193-8487-e86d9b5f0e93,00:12:7b:25:f5:5d,-84,09-05-2023 08:43:59
9df11abd-2837-4227-8644-44fc08e56156,00:12:7b:25:f5:5d,-87,09-05-2023 08:44:16
ac089e9e-e2bb-4f3c-80ba-c65f4c8e25fc,00:12:7b:25:f5:5d,-86,09-05-2023 08:44:29
d8f2a4da-d06b-45b0-9621-ef4dbdd3c941,00:12:7b:25:f5:5d,-84,09-05-2023 08:44:29
8414539e-62c0-4d00-b438-2a400354cff6,00:12:7b:25:f5:5d,-86,09-05-2023 08:44:47
dc9a5c26-248e-4dec-8564-bb37059e9141,00:12:7b:25:f5:5d,-88,09-05-2023 08:45:18
bde2e9fd-fa06-4dce-9e18-3ac8ac1822d7,00:12:7b:25:f5:5d,-87,09-05-2023 08:45:38
8f7deedd-7674-4db4-af92-16ae7bfed29a,00:12:7b:25:f5:5d,-80,09-05-2023 08:45:38
aceb2c38-6fc9-4956-8034-a5e01db80f59,00:12:7b:25:f5:5d,-88,09-05-2023 08:46:09
851c1141-dca9-456e-b960-f718dfd38195,00:12:7b:25:f5:5d,-78,09-05-2023 08:46:09
4b3b1f39-3a2b-4ebc-8d2a-9fb6c92c38e8,00:12:7b:25:f5:5d,-86,09-05-2023 08:46:24
1571fde5-14d0-489d-b223-bac91385a405,00:12:7b:25:f5:5d,-81,09-05-2023 08:46:41
e1f80326-23b5-4c56-a5e9-cd89761475a2,00:12:7b:25:f5:5d,-88,09-05-2023 08:47:13
fb9e6566-0f4f-466d-a6b7-60fd217094e8,00:12:7b:25:f5:5d,-85,09-05-2023 08:47:31
d1a8fefa-2ee8-4600-a06f-35c2a589168c,00:12:7b:25:f5:5d,-85,09-05-2023 08:48:17
c04caa34-93d0-4a71-b020-774a84716b83,00:12:7b:25:f5:5d,-86,09-05-2023 08:49:08
b12d90fb-4ece-41dc-9618-767416f2f0c5,00:12:7b:25:f5:5d,-80,09-05-2023 08:49:10
91e31d8c-e159-4d34-8db3-7d702c7a122c,00:12:7b:25:f5:5d,-84,09-05-2023 08:49:41
85c75ca9-7b29-430c-aa31-c819df4c6cff,00:12:7b:25:f5:5d,-80,09-05-2023 08:49:41
91a6380c-1832-4960-82bf-f4cc1fda1ee6,00:12:7b:25:f5:5d,-83,09-05-2023 08:50:13
68610658-31bf-4e2f-a6bc-ff7b0ac25d14,00:12:7b:25:f5:5d,-80,09-05-2023 08:50:13
4cd5fc01-182b-412a-9e40-071b1f547194,00:12:7b:25:f5:5d,-84,09-05-2023 08:50:27
806dd084-7393-4f9e-b9e9-c7f5b6740282,00:12:7b:25:f5:5d,-79,09-05-2023 08:50:28
3e9aec12-bbd1-45d7-86dc-b9311056db35,00:12:7b:25:f5:5d,-85,09-05-2023 08:51:01
da4400db-b2b6-4f7a-b276-a00f8f06ca1a,00:12:7b:25:f5:5d,-82,09-05-2023 08:51:01
1fbeb5c5-5592-4637-8bb3-3b27ae18b269,00:12:7b:25:f5:5d,-86,09-05-2023 08:51:16
49db9761-2ddd-4242-8d1b-a5b7507cdd5f,00:12:7b:25:f5:5d,-82,09-05-2023 08:52:05
131607b8-b31e-43f0-81dc-341939c57dfe,00:12:7b:25:f5:5d,-85,09-05-2023 08:52:38
da63b3c1-4d74-445a-824d-1ce5c89771a1,00:12:7b:25:f5:5d,-81,09-05-2023 08:52:39
1710a73c-8ef0-4af7-80c4-77ff5bfbf097,00:12:7b:25:f5:5d,-85,09-05-2023 08:52:53
d065feb6-8f64-42b8-a2da-e568ddea2b0c,00:12:7b:25:f5:5d,-87,09-05-2023 08:53:27
b594c9b8-6bc8-487c-9e44-d336cc0b32c2,00:12:7b:25:f5:5d,-84,09-05-2023 08:53:27
204c8b46-3560-4687-a703-c83007e3b79d,00:12:7b:25:f5:5d,-82,09-05-2023 08:54:15
dc2f2793-45a5-4c76-a908-ce3d31a1d3ee,00:12:7b:25:f5:5d,-89,09-05-2023 08:55:04
409a682c-4782-4c72-80d6-59a96301e224,00:12:7b:25:f5:5d,-83,09-05-2023 08:55:04
247bee8f-f8f7-4350-9465-d39c3ccd852b,00:12:7b:25:f5:5d,-84,09-05-2023 08:55:13
b9224969-5fb9-4b2a-96c2-50631b53e9d9,00:12:7b:25:f5:5d,-80,09-05-2023 08:55:27
d6e7af26-35d6-4ca9-bf2a-2f38f39943ee,00:12:7b:25:f5:5d,-88,09-05-2023 08:55:59
79a8fd04-8fe7-48a8-8c92-03265756fa0e,00:12:7b:25:f5:5d,-82,09-05-2023 08:57:06
29933023-ebd8-4f7f-9b63-b08061f4d13d,00:12:7b:25:f5:5d,-86,09-05-2023 08:57:56
24b6b3c1-b6bd-4280-bdef-123b840a5785,00:12:7b:25:f5:5d,-80,09-05-2023 08:57:57
c7207c34-467b-402d-8d06-ac47fdaefdfc,00:12:7b:25:f5:5d,-84,09-05-2023 08:58:13
1d685240-196b-4c67-8e5b-1ea3d5476dad,00:12:7b:25:f5:5d,-82,09-05-2023 08:59:17
da6553b3-d55c-4fb6-9697-4d719524d4e6,00:12:7b:25:f5:5d,-79,09-05-2023 08:59:17
58f0efb2-93be-419b-8247-59ebcf012d5b,00:12:7b:25:f5:5d,-80,09-05-2023 08:59:49
6491f2be-dfc1-4c34-b24d-8b1ae15d5f56,00:12:7b:25:f5:5d,-81,09-05-2023 09:00:27
4e5ed302-9234-4536-984e-cfdc087a97c4,00:12:7b:25:f5:5d,-83,09-05-2023 09:00:28
cc5da01f-c699-4337-9c81-0b78cd97338b,00:12:7b:25:f5:5d,-95,09-05-2023 09:00:44
2bf5581e-4f64-4ece-bdeb-76bdc87bbd46,00:12:7b:25:f5:5d,-86,09-05-2023 09:00:59
3f2df117-0291-487c-8435-2afa81a7770f,00:12:7b:25:f5:5d,-81,09-05-2023 09:01:50
66d66f5d-4a10-40a2-80b6-7ead01ce9951,00:12:7b:25:f5:5d,-81,09-05-2023 09:01:50
04eb61e6-29a9-4a8b-9e9e-e2518af3e4a9,00:12:7b:25:f5:5d,-83,09-05-2023 09:02:38
