id,mac,rssi,timestamp
6dbff91d-1fad-4e51-88d3-112c1b5af7e5,00:0c:e7:2c:65:c7,-73,05-05-2023 11:12:24
239d4d9f-3ac5-44a5-b7a3-31d76239203c,00:0c:e7:2e:d5:d2,-90,05-05-2023 21:03:26
61a4eea6-5c27-498e-9d2c-c4673bf20d33,00:0c:e7:34:bd:45,-77,05-05-2023 18:06:34
2522b6a1-ef5e-46a5-a121-32a80146aa5c,00:0c:e7:34:bd:45,-79,05-05-2023 18:06:34
204ceb6d-ff15-47b4-ba8e-2807fb8b9b14,00:0c:e7:36:f8:61,-79,05-05-2023 09:23:24
db46fb9b-ec6f-4d08-b310-64a3f26989da,00:0c:e7:36:f8:61,-83,05-05-2023 09:23:24
f11d6b26-e4b8-4738-b320-d99cbfa4ecef,00:0c:e7:37:c7:80,-81,05-05-2023 19:01:32
2a77bd7c-46b7-42f0-8ad0-ee82c1515bdc,00:0c:e7:37:c7:80,-80,05-05-2023 19:01:32
7f6cbd06-3b43-4fe7-a0ca-a6a07268808c,00:0c:e7:38:2b:d4,-90,05-05-2023 15:37:15
a320da65-d1ee-4723-8e2f-c40c03f870b1,00:0c:e7:38:ee:ee,-92,05-05-2023 09:15:47
f2b64b7c-e315-48fa-a2b4-c3d0c90aee8b,00:0c:e7:3c:c7:57,-88,05-05-2023 21:03:15
8ecb8d83-7237-4310-9584-4c7b4004d92e,00:0c:e7:3e:99:bb,-71,05-05-2023 09:57:09
9a5796e8-0886-451d-878d-93e4be9c5238,00:0c:e7:3e:99:bb,-69,05-05-2023 09:57:09
8cdc4342-df7f-4ac1-b280-86a6e9278398,00:0c:e7:3e:99:bb,-76,05-05-2023 09:57:09
aea0952a-0452-4320-b2f0-53fb7182bbf7,00:0c:e7:3e:99:bb,-77,05-05-2023 09:57:09
8b48040c-db81-4399-ace4-b245e04cc7a9,00:0c:e7:40:ae:44,-84,05-05-2023 08:37:12
0cc233ac-57fc-4c04-8d87-07d890f908ca,00:0c:e7:40:ae:44,-84,05-05-2023 08:37:12
ad99b5d3-72e3-41d7-8c94-198b8488cfe5,00:0c:e7:43:1b:6a,-87,05-05-2023 08:31:25
f990f2ca-a134-46f6-8d49-73d6fb7d9ba0,00:0c:e7:43:1b:6a,-86,05-05-2023 08:31:25
41562e96-be32-49ad-ae2d-a77f308e9d51,00:0c:e7:4a:24:27,-81,05-05-2023 18:59:06
4110ed78-e219-4e82-9a00-2fce88dc6108,00:0c:e7:4b:fb:e6,-84,05-05-2023 12:09:44
0503a1fe-0cfd-4669-b9d0-86ad5e4e8b5d,00:0c:e7:4e:50:2a,-72,05-05-2023 08:38:38
963fd7bf-087e-4c85-af55-061bfab32cd6,00:0c:e7:4e:50:2a,-72,05-05-2023 08:38:38
86b5c2ab-18e6-4370-9c61-a68ee20c8c0b,00:0c:e7:4e:50:2a,-72,05-05-2023 08:38:38
4c0fce0d-b293-45a4-af5f-1a28dab351a1,00:0c:e7:52:4b:c9,-79,05-05-2023 08:37:32
6610b5e0-2181-4cb2-8e89-4d57c67c717a,00:0c:e7:52:4b:c9,-81,05-05-2023 08:37:32
3a709456-5162-46d2-b97a-8c9dab042a7f,00:0c:e7:52:aa:65,-71,05-05-2023 09:50:28
75a2b478-b8a8-4d7e-9df6-5856c4ecb887,00:0c:e7:52:aa:65,-72,05-05-2023 09:50:28
c7bccdc5-7e3a-4982-8b63-b5aab54fa806,00:0c:e7:52:aa:65,-80,05-05-2023 09:50:28
a5860cd5-ff7c-431a-ad38-03e715bac513,00:0c:e7:53:e2:e2,-82,05-05-2023 12:10:38
d636894a-6ba9-4d76-8e81-3faec6253116,00:0c:e7:58:e8:ee,-78,05-05-2023 19:01:00
f102eae8-cc83-435a-bc3f-784710ecd937,00:0c:e7:58:e8:ee,-76,05-05-2023 19:01:00
5a5ec75a-c0fc-47ac-9ae8-4fc9625d432b,00:0c:e7:61:25:b6,-73,05-05-2023 19:05:23
e0e9cda2-36de-41ab-bddf-85fe011a7b02,00:0c:e7:61:25:b6,-73,05-05-2023 19:05:23
cfcd5fcf-bf75-4e83-94bd-12746eb5a463,00:0c:e7:64:b3:37,-88,05-05-2023 15:47:53
7b09c99e-d776-4511-8ac1-0a2bc4088b5b,00:0c:e7:67:9e:28,-90,05-05-2023 18:02:51
2c260e85-ff44-47f0-b087-b3482e556233,00:0c:e7:69:7f:1d,-95,05-05-2023 17:56:45
382e0ff6-ec99-40c3-9eb0-732d8aa4226c,00:0c:e7:6a:4c:91,-75,05-05-2023 18:05:53
6bac17b6-bc83-4a5d-99ba-d86bc65ac3e4,00:0c:e7:6d:b0:12,-93,05-05-2023 17:17:19
cd7caae1-928a-455a-88f7-e863fdba7058,00:0c:e7:6e:6f:ed,-84,05-05-2023 21:02:44
1e807afa-2162-44e3-a1e6-027a8ed59479,00:0c:e7:6f:82:ef,-90,05-05-2023 10:48:41
234d01b7-d59f-47d5-991e-5bf6070ad26d,00:0c:e7:6f:92:2a,-93,05-05-2023 09:15:27
950030d5-ba54-47be-839e-2f8c84d497eb,00:0c:e7:70:e3:f0,-94,05-05-2023 17:47:27
8c0b9708-446f-4e42-ab8d-1f9a12d4fa8d,00:0c:e7:77:6f:06,-93,05-05-2023 21:30:45
2efed450-9e18-451e-96c7-2926c0a0f851,00:0c:e7:79:b3:4f,-89,05-05-2023 18:05:12
66913004-f53b-4223-a09e-a377468bf091,00:0c:e7:79:b3:4f,-88,05-05-2023 18:05:12
42e45685-4077-4994-be93-914a5d150fca,00:0c:e7:7c:f2:43,-84,05-05-2023 16:05:14
db5936cd-fd85-40f8-9a7e-b2de83d95707,00:0c:e7:7c:f2:43,-93,05-05-2023 16:05:14
0b48d0aa-651a-4570-be32-75e7e50719c0,00:0c:e7:7e:dc:a0,-83,05-05-2023 19:01:51
9e720cf7-f104-4f34-8e44-32f70958c59f,00:0c:e7:80:5c:21,-90,05-05-2023 21:14:27
9f0650d9-a1ac-4c3a-9b0c-93c39bfcf194,00:0c:e7:81:c9:f7,-63,05-05-2023 09:50:01
00ca9981-1611-4c52-ab6f-1acf2041c49e,00:0c:e7:81:c9:f7,-64,05-05-2023 09:50:01
33dd39d1-9a2b-40ed-9162-5a8fff2efdc1,00:0c:e7:81:c9:f7,-69,05-05-2023 09:50:01
ee4e0c20-49a5-441b-a15b-bf803d47198a,00:0c:e7:81:c9:f7,-69,05-05-2023 09:50:02
4d2d12ed-0eee-4923-9bc0-6138d7c24ac5,00:0c:e7:83:27:0d,-84,05-05-2023 19:02:24
2e8cdb07-49c6-4016-b054-7799efce4b36,00:0c:e7:84:73:1c,-79,05-05-2023 21:04:55
addf042f-c9a3-4e81-bff6-0d890bf2372a,00:0c:e7:84:73:1c,-76,05-05-2023 21:04:55
3d0c4680-98cb-4cc1-bccd-e9ff4cd1bf2e,00:0c:e7:87:69:4d,-87,05-05-2023 19:58:56
58e6ee0d-cf85-475d-8680-8428bb0b3679,00:0c:e7:8d:62:11,-84,05-05-2023 12:10:25
3011d04a-fe6f-4653-8501-55295f7c900b,00:0c:e7:8f:dd:9f,-84,05-05-2023 14:30:39
4c0980f1-d89f-4499-a91a-857e8c7fcee2,00:0c:e7:8f:dd:9f,-82,05-05-2023 14:30:39
a2f4a639-07ee-4899-ac16-4a2933b4b536,00:0c:e7:8f:dd:9f,-84,05-05-2023 14:30:39
f2ef9d6c-045e-426c-a1af-0f6df8820fc7,00:0c:e7:90:57:4e,-81,05-05-2023 19:01:18
08eaadbd-4871-4fc8-a558-5461d86a1994,00:0c:e7:93:b3:c6,-90,05-05-2023 11:28:12
2288677c-bec1-4d31-9d91-5be7d0640068,00:0c:e7:94:71:2f,-98,05-05-2023 21:48:45
fe9167cf-3b30-47f4-b34a-e06a4c716343,00:0c:e7:97:6d:f2,-93,05-05-2023 14:57:55
bd537be1-dd35-4c93-907d-8936737582ef,00:0c:e7:98:09:e0,-76,05-05-2023 11:02:27
4a7f2cde-21be-475d-b543-c14fa0d13c8f,00:0c:e7:98:09:e0,-76,05-05-2023 11:02:27
e5dd04d2-e835-4f9b-ac9f-706564611775,00:0c:e7:98:09:e0,-67,05-05-2023 11:02:28
e8a7c698-a96a-4efa-a6bb-bbe23453ea47,00:0c:e7:98:09:e0,-69,05-05-2023 11:02:28
ecbca507-7e09-4c24-a3b6-f0dee5f1d8d1,00:0c:e7:9f:c1:76,-78,05-05-2023 16:47:30
7754626a-fb4c-4de7-846d-55b298aad86c,00:0c:e7:a0:df:68,-88,05-05-2023 09:23:05
1a0726d7-894c-4072-85aa-bf9dda66f536,00:0c:e7:a0:df:68,-84,05-05-2023 09:23:05
4b420c31-5cdf-4d3e-b6a8-6279419d3129,00:0c:e7:a1:49:15,-81,05-05-2023 11:51:21
f9e0c6fc-377a-4f65-be40-8552eb8778cf,00:0c:e7:a6:68:c2,-74,05-05-2023 19:02:29
ecc5b1f9-af7a-40e2-a18b-eee4dadea37b,00:0c:e7:a6:68:c2,-82,05-05-2023 19:02:29
c51523a7-b987-4a6b-80e9-d263c1595fe4,00:0c:e7:aa:79:fc,-82,05-05-2023 15:06:29
b96cf7b3-1060-4abf-bfe3-f417b16844d7,00:0c:e7:b0:c6:73,-95,05-05-2023 19:06:07
0161ce4a-0dc5-4421-adbc-6907213ea5fe,00:0c:e7:b1:dc:60,-91,05-05-2023 08:41:26
3570be38-210f-4dc3-ad30-44eac86bb353,00:0c:e7:b8:a3:b6,-91,05-05-2023 16:07:50
cea2d18e-de76-40ed-8522-8f4bc130cabc,00:0c:e7:b9:62:c6,-80,05-05-2023 18:07:12
7358a2be-8a04-4779-b8c8-4b5fbae9e1bc,00:0c:e7:b9:62:c6,-82,05-05-2023 18:07:12
f71821ed-ae23-417e-ac54-722658fa0b6f,00:0c:e7:bb:69:8c,-83,05-05-2023 12:09:37
a93e060c-3964-4e35-9530-87405ae136e8,00:0c:e7:bc:73:84,-93,05-05-2023 21:03:44
af7611bb-0531-4b03-89bf-fdaf1f19eca4,00:0c:e7:c4:40:2c,-87,05-05-2023 09:23:58
5786d031-e1ae-48da-a11d-361f3af8d45f,00:0c:e7:c5:5e:27,-91,05-05-2023 18:27:07
7d5100ef-48d0-4f8c-b0f7-c07d5aab6f34,00:0c:e7:c6:1a:20,-92,05-05-2023 18:34:38
e95649e6-9792-4c04-b23d-daffe7b84b6a,00:0c:e7:c7:07:71,-84,05-05-2023 19:30:13
2de000ee-407b-49a7-bffd-4a261a4da554,00:0c:e7:c9:b1:80,-78,05-05-2023 11:02:54
5ac230a7-eae0-481e-8ff8-c5d85e055656,00:0c:e7:c9:b1:80,-76,05-05-2023 11:02:55
053ccc83-a0eb-4e0e-8060-ca76b1f4e34a,00:0c:e7:cb:1e:ea,-90,05-05-2023 13:09:01
089e2a99-2086-4edb-83b2-245f9a51b3e3,00:0c:e7:d0:38:ab,-80,05-05-2023 14:30:02
f87c9371-641a-4794-a9e4-fa4daa30cd4f,00:0c:e7:d7:38:c7,-74,05-05-2023 16:19:13
4554cefe-3c54-4c5d-9344-450e5eff8aa1,00:0c:e7:d7:38:c7,-75,05-05-2023 16:19:14
ed382296-775f-456b-8de3-9baf9088178b,00:0c:e7:d8:c2:7a,-75,05-05-2023 19:00:47
5952ae49-8a42-4796-a708-20f87625197f,00:0c:e7:d8:c2:7a,-76,05-05-2023 19:00:47
40ada86d-097a-4476-b753-4828ff143cec,00:0c:e7:d8:ea:0f,-81,05-05-2023 12:10:05
af5e52a8-bf4d-4bc5-9881-2e3c5c0a039c,00:0c:e7:db:30:88,-89,05-05-2023 17:17:20
bf128555-b98f-4569-be00-a6603364e4f8,00:0c:e7:dc:8e:07,-94,05-05-2023 08:35:33
03eff2dd-e564-4e27-915e-4712dc2cb950,00:0c:e7:dd:71:65,-84,05-05-2023 09:23:37
92d16fd6-0368-4df9-b8be-ce3ea5d3733d,00:0c:e7:dd:db:92,-88,05-05-2023 16:51:31
1966c94f-71d9-43ce-966e-310706f9ba7b,00:0c:e7:e1:ce:f4,-88,05-05-2023 18:59:19
b9c56205-2d50-475f-a021-4f6debb2953b,00:0c:e7:e3:77:4f,-71,05-05-2023 12:11:17
66028537-e08c-4942-a7fd-7c4f6c79f9d5,00:0c:e7:ea:fb:50,-79,05-05-2023 12:08:55
19e518c0-db9d-403f-aee6-a7913c02681c,00:0c:e7:f2:7b:fe,-83,05-05-2023 13:54:51
273c8d42-d3fc-4d46-a1bb-f57a42b138f7,00:0c:e7:f2:7b:fe,-84,05-05-2023 13:54:52
58ec43ca-64bd-41d3-8f16-aad36f1566da,00:0c:e7:f4:96:72,-89,05-05-2023 09:17:48
66b874c4-05d3-4e4d-8f2e-a009b97d5079,00:0c:e7:f5:e4:82,-81,05-05-2023 19:59:21
5c009ae9-5950-4424-bc54-e1e81e47b487,00:0c:e7:f8:7f:42,-85,05-05-2023 20:41:27
7c22c9a9-2935-4309-8cdd-830f06aee2ad,00:0c:e7:f8:7f:42,-80,05-05-2023 20:41:27
3ad759c9-03a6-4140-afdd-c9df61aed036,00:0c:e7:f9:50:66,-85,05-05-2023 11:12:04
eeb42902-8dda-4c5c-b446-7ece19beacd9,00:0c:e7:fa:d3:e7,-91,05-05-2023 13:29:02
80541fa4-bb82-412a-b1c3-c6d1fc5f09f7,00:0c:e7:fc:7c:aa,-85,05-05-2023 09:23:44
9cb119fc-4cc8-4b22-a8fd-0f9b61df9801,00:0c:e7:fc:7c:aa,-85,05-05-2023 09:23:44
15b2235a-20a7-4dab-8a6d-5791ece26723,00:0c:e7:fc:f3:82,-79,05-05-2023 18:05:34
5e4514b2-8734-4016-bc7c-995e19620f69,00:0c:e7:fc:f3:82,-82,05-05-2023 18:05:34
231480f8-0d58-439c-9400-be3e3e698b54,00:0c:e7:fe:06:de,-72,05-05-2023 16:39:10
61a254e7-4243-4f88-9515-52036e9c636b,00:0c:e7:fe:06:de,-71,05-05-2023 16:39:11
8cbdf313-1fa2-475f-a799-fcd50ec8e473,00:0c:e7:fe:06:de,-73,05-05-2023 16:39:11
31dae4fa-7e19-4d9a-9cde-a0af36174b6d,00:0c:e7:fe:06:de,-74,05-05-2023 16:39:11
044e4629-6d56-40fe-9f43-bf8ab6b4f43e,00:0d:4f:f5:9e:51,-90,05-05-2023 15:25:17
348cd498-5885-4118-b93c-3c18dc9c127a,00:10:20:ab:53:b7,-88,05-05-2023 15:49:53
dd4c7a06-00ef-41c3-a7d6-ba953c3725de,00:12:7b:25:f5:5d,-82,05-05-2023 08:30:05
7228e488-2792-41ac-9b86-f3741a0b42d9,00:12:7b:25:f5:5d,-82,05-05-2023 08:30:12
acc422fb-be3f-4f63-a9b8-6e4159badc3c,00:12:7b:25:f5:5d,-81,05-05-2023 08:31:00
821aa2d0-ad1b-4295-bd9a-4b467c346dc2,00:12:7b:25:f5:5d,-85,05-05-2023 08:31:18
d112edc8-212d-4f2f-8bb1-8260ca7f173c,00:12:7b:25:f5:5d,-83,05-05-2023 08:31:19
ed762a49-b1ba-4dd3-9c70-fde4ca3e5903,00:12:7b:25:f5:5d,-86,05-05-2023 08:31:32
24a38382-d5bb-4db8-b5c6-754aa52ccd1f,00:12:7b:25:f5:5d,-88,05-05-2023 08:31:50
2b7454c6-7422-488b-b9e1-059682420374,00:12:7b:25:f5:5d,-85,05-05-2023 08:31:50
8dd743a0-160b-42ed-8adc-d4f1cf7a9e0d,00:12:7b:25:f5:5d,-82,05-05-2023 08:32:05
5a1b8428-f06b-440f-84d3-8a9e0a349e2f,00:12:7b:25:f5:5d,-81,05-05-2023 08:32:05
ae0924d4-eaa0-4828-8f6a-adaf403e2776,00:12:7b:25:f5:5d,-85,05-05-2023 08:32:23
5a599a4b-5468-451e-b0b3-398db147aa15,00:12:7b:25:f5:5d,-84,05-05-2023 08:32:55
0d3f999b-932b-4129-8eb2-c51d98eaa585,00:12:7b:25:f5:5d,-88,05-05-2023 08:33:43
15ed0688-4ef3-4e39-bdd7-57453bca8403,00:12:7b:25:f5:5d,-87,05-05-2023 08:34:01
92ec560c-f7bf-4c47-bf4c-f9ec6d28ebb2,00:12:7b:25:f5:5d,-82,05-05-2023 08:34:02
66f73b24-1d8e-43cb-b9c1-2f69ca39e543,00:12:7b:25:f5:5d,-89,05-05-2023 08:34:17
b4c3e8c7-a396-4d55-b94e-fd6a4f947270,00:12:7b:25:f5:5d,-81,05-05-2023 08:34:34
ae09622c-f30e-4ba7-947b-4c66232a95f1,00:12:7b:25:f5:5d,-80,05-05-2023 08:34:50
f3af1b68-4849-4a83-b906-81ad592c9ea9,00:12:7b:25:f5:5d,-83,05-05-2023 08:34:50
4ce7ac19-35e3-4fbb-aaa1-f02f24c1ca69,00:12:7b:25:f5:5d,-86,05-05-2023 08:35:06
de5289df-7cea-4098-b351-3fa851fc7b9c,00:12:7b:25:f5:5d,-86,05-05-2023 08:35:12
a222f993-1f10-4255-9453-763aec5ba2c2,00:12:7b:25:f5:5d,-85,05-05-2023 08:35:27
d34b7627-d218-4bec-b665-5c417a24d4f0,00:12:7b:25:f5:5d,-82,05-05-2023 08:35:27
763b512c-05bb-4eab-ab89-d26d9fbb9d64,00:12:7b:25:f5:5d,-89,05-05-2023 08:35:46
7e4d0ff6-fe99-4bae-9764-cba43fd51089,00:12:7b:25:f5:5d,-81,05-05-2023 08:36:00
7b8c4f33-acb3-400b-8b04-9db1523531cb,00:12:7b:25:f5:5d,-85,05-05-2023 08:36:18
6cb41f44-d27b-4d2c-a477-cf99854b0e35,00:12:7b:25:f5:5d,-85,05-05-2023 08:36:48
7d93a93a-8c63-4291-85b3-90ad68ed4365,00:12:7b:25:f5:5d,-86,05-05-2023 08:37:06
f03364d2-752c-420f-bf13-04c1a3743901,00:12:7b:25:f5:5d,-82,05-05-2023 08:37:41
b321653a-d4c7-4158-9e34-b7b608170301,00:12:7b:25:f5:5d,-84,05-05-2023 08:37:55
f5699ef1-a59f-457a-ba50-c4a63531a5b3,00:12:7b:25:f5:5d,-86,05-05-2023 08:38:09
15ee4420-5eca-4d87-9f72-2ce5273669bb,00:12:7b:25:f5:5d,-84,05-05-2023 08:38:46
a2390167-47a7-4120-bb1a-2c9835cc730e,00:12:7b:25:f5:5d,-79,05-05-2023 08:38:46
d40141c8-7a2a-4df0-ad0c-f9c3e49c4ed8,00:12:7b:25:f5:5d,-93,05-05-2023 08:39:00
ea0e50bd-fbaa-4190-87a6-3ab829ad5b86,00:12:7b:25:f5:5d,-88,05-05-2023 08:40:08
c831380a-6b5a-493a-9a26-4bbff196296f,00:12:7b:25:f5:5d,-83,05-05-2023 08:40:09
7733ca4c-2560-4bcd-b3f3-4b4d4d874dfd,00:12:7b:25:f5:5d,-80,05-05-2023 08:40:59
8b7521ea-32fe-4143-82a2-134370588c56,00:12:7b:25:f5:5d,-81,05-05-2023 08:41:00
1dea53f7-9d14-4073-b6c7-24503c3c5de7,00:12:7b:25:f5:5d,-87,05-05-2023 08:41:18
4deb2e2f-b324-4ab4-b039-319bc434bf5a,00:12:7b:25:f5:5d,-89,05-05-2023 08:41:32
3deb1608-ba8b-4fa2-b52f-3f09e6de6976,00:12:7b:25:f5:5d,-89,05-05-2023 08:42:04
78491903-e487-46c4-9002-69136a2f10c5,00:12:7b:25:f5:5d,-80,05-05-2023 08:44:16
996f34bc-6e3f-4b8e-b1c1-2fa4623baac3,00:12:7b:25:f5:5d,-89,05-05-2023 08:44:53
c5e77533-9a98-48d4-996f-6b087fd2a2b2,00:12:7b:25:f5:5d,-83,05-05-2023 08:46:01
ccfdf156-fc8d-4b50-b783-248e3ffbcf45,00:12:7b:25:f5:5d,-84,05-05-2023 08:46:32
89f9d61a-2fd9-480d-a74a-3c3419a13715,00:12:7b:25:f5:5d,-87,05-05-2023 08:47:54
d6ef6e80-5364-4881-ba8e-89c6603f44ab,00:12:7b:25:f5:5d,-87,05-05-2023 08:48:10
28888d8a-7e4f-458a-8be3-d92c58b1324a,00:12:7b:25:f5:5d,-86,05-05-2023 08:48:10
9a809828-19ca-46d8-8628-992328adb8d5,00:12:7b:25:f5:5d,-86,05-05-2023 08:49:17
57ecb9d6-b4d4-4968-831c-2e19ae494b6e,00:12:7b:25:f5:5d,-82,05-05-2023 08:49:31
e3876075-74d5-4887-abad-3517a536a51c,00:12:7b:25:f5:5d,-87,05-05-2023 08:50:03
a8015e3d-5b3a-4ab7-99e6-e4b5377bbab6,00:12:7b:25:f5:5d,-89,05-05-2023 08:51:01
7f84742b-0e3d-4d99-ab2a-e2ed0e8d1d2e,00:12:7b:25:f5:5d,-85,05-05-2023 08:51:01
2e14ad2a-9c56-42f2-881c-1f7828c43539,00:12:7b:25:f5:5d,-85,05-05-2023 08:51:19
fd3fc50a-249c-4c0e-ae5d-68793defe533,00:12:7b:25:f5:5d,-91,05-05-2023 08:51:33
b1c6b449-5786-43d8-aa73-97e1ff1ae371,00:12:7b:25:f5:5d,-87,05-05-2023 08:52:07
011ff437-0ee6-40f8-800f-0f274c4f5165,00:12:7b:25:f5:5d,-88,05-05-2023 08:52:39
d8862fe0-5443-4b7b-bcd4-7276d9b02349,00:12:7b:25:f5:5d,-90,05-05-2023 08:52:56
6ae1908f-c898-4e45-81f0-419a9d695734,00:12:7b:25:f5:5d,-88,05-05-2023 08:53:12
d93fae7e-aad3-4a93-b34e-f8642006dc16,00:12:7b:25:f5:5d,-87,05-05-2023 08:53:44
30c40022-0812-4b98-b148-623b656846a6,00:12:7b:25:f5:5d,-88,05-05-2023 08:53:44
fe5fbd1d-b842-40e3-8d26-94fba7645826,00:12:7b:25:f5:5d,-93,05-05-2023 08:55:06
2ea0b1aa-a79e-4ca0-abe2-916e3ee18de2,00:12:7b:25:f5:5d,-87,05-05-2023 08:55:46
da2a3dfc-53ff-433c-a40f-1b5fb0fd13fe,00:12:7b:25:f5:5d,-89,05-05-2023 08:56:19
723f8657-30a4-4b84-b7fd-fe7480e07fb2,00:12:7b:25:f5:5d,-82,05-05-2023 08:56:19
f4bb4055-4d89-4862-99d0-d9130f501727,00:12:7b:25:f5:5d,-88,05-05-2023 08:56:52
d9228d3a-9f25-494b-92ac-3183ec98c3d9,00:12:7b:25:f5:5d,-84,05-05-2023 08:57:25
2dc2fa4c-3c51-4782-aa6e-718e0e23acbf,00:12:7b:25:f5:5d,-85,05-05-2023 08:57:39
2be2b52e-ad51-423a-817b-05ba2bad1293,00:12:7b:25:f5:5d,-85,05-05-2023 08:57:58
7e137c31-e95b-4c49-b7f5-e8f28a8c9874,00:12:7b:25:f5:5d,-89,05-05-2023 08:58:13
dc1b8379-bfc2-42d1-bb9f-655c05aae894,00:12:7b:25:f5:5d,-83,05-05-2023 08:58:13
7255ee1c-ba37-4c01-98e1-8a26a34eb928,00:12:7b:25:f5:5d,-92,05-05-2023 08:58:28
d1d40b31-ab5a-4640-b4a8-0965109a6c66,00:12:7b:25:f5:5d,-88,05-05-2023 09:00:10
d98092ed-cdcd-423d-87cc-4df2fcbd6ec8,00:12:7b:25:f5:5d,-88,05-05-2023 09:00:46
10158f5c-4704-413a-8898-d86c3dcf08f4,00:12:7b:25:f5:5d,-92,05-05-2023 09:01:01
cb3f5b79-352f-4740-911c-0e0f24379857,00:12:7b:25:f5:5d,-87,05-05-2023 09:01:02
effa8acc-c150-43b8-a9fd-e3199d96cd98,00:12:7b:25:f5:5d,-92,05-05-2023 09:01:17
fc5887bc-bbe2-42b8-9bd5-c38f55e97b53,00:12:7b:25:f5:5d,-87,05-05-2023 09:01:33
3387c67e-0900-4dd8-b506-d79261878854,00:12:7b:25:f5:5d,-91,05-05-2023 09:01:50
a37de1b0-9021-4d8f-bd3f-48f3d09d0570,00:12:7b:25:f5:5d,-88,05-05-2023 09:03:12
5e056777-63a5-4d40-a55c-665e385d41fc,00:12:7b:25:f5:5d,-80,05-05-2023 09:03:12
66a58f8e-5319-462d-86b4-03b897aa9ec1,00:12:7b:25:f5:5d,-85,05-05-2023 09:03:29
05a433bc-4c78-42a4-8d37-fdc5dc0bea5c,00:12:7b:25:f5:5d,-80,05-05-2023 09:03:29
4cae1880-a0ea-4ca2-9ce7-b167058aa2d1,00:12:7b:25:f5:5d,-86,05-05-2023 09:04:15
7dcaa96f-25b6-47e0-b1ec-fb0d5b5bcbc2,00:12:7b:25:f5:5d,-79,05-05-2023 09:04:15
9f0e7dbb-a67b-4a72-ac1f-5d15f16c5856,00:12:7b:25:f5:5d,-83,05-05-2023 09:05:22
54565aec-a9ee-43b2-80de-6fce50814dc6,00:12:7b:25:f5:5d,-90,05-05-2023 09:06:09
13e4844f-dbfb-4846-8aa3-10ab78d50f49,00:12:7b:25:f5:5d,-86,05-05-2023 09:06:56
